storm_date,storm_time,time_zone_offset,state_abbreviation,state_name,state_fips_code,magnitude,injured_count,fatality_count,property_loss,crop_loss,yearly_tornado_count,start_lon,start_lat,end_long,end_lat,length,width,tornado_path_geom
2017-05-24,13:26:00,-06:00,NC,North Carolina,37,0,0,0,10000,0,615324,-80.834,35.707,-80.826,35.722,1.13,150.0,"LINESTRING(-80.834 35.707, -80.826 35.722)"
2009-03-27,15:02:00,-06:00,NC,North Carolina,37,2,1,0,0.035,0,124,-78.9677,34.8821,-78.962,34.9109,2.02,150.0,"LINESTRING(-78.9677 34.8821, -78.962 34.9109)"
2010-10-27,17:05:00,-06:00,NC,North Carolina,37,1,0,0,0.71,0,1196,-80.36,36.26,-80.3462,36.2667,0.9,600.0,"LINESTRING(-80.36 36.26, -80.3462 36.2667)"
2008-09-26,08:53:00,-06:00,NC,North Carolina,37,0,0,0,0.075,0,1604,-77.12,36.22,-77.11,36.23,0.6,225.0,"LINESTRING(-77.12 36.22, -77.11 36.23)"
2011-04-16,12:06:00,-06:00,NC,North Carolina,37,1,0,0,0.98,0,295915,-79.4516,36.1733,-79.3049,36.2729,10.72,900.0,"LINESTRING(-79.4516 36.1733, -79.3049 36.2729)"
1998-03-20,17:30:00,-06:00,NC,North Carolina,37,2,1,0,0.6,0,167,-78.82,36.22,-78.78,36.25,2.5,300.0,"LINESTRING(-78.82 36.22, -78.78 36.25)"
1999-09-15,17:40:00,-06:00,NC,North Carolina,37,0,0,0,0.002,0,676,-76.95,36.0,-76.95,36.0,0.5,150.0,
1998-05-07,16:03:00,-06:00,NC,North Carolina,37,1,0,0,0.45,0,987,-81.35,35.85,-81.18,35.85,10.0,600.0,"LINESTRING(-81.35 35.85, -81.18 35.85)"
2014-02-21,12:26:00,-06:00,NC,North Carolina,37,1,0,0,0.025,0,501491,-78.258,35.277,-78.25,35.287,0.83,525.0,"LINESTRING(-78.258 35.277, -78.25 35.287)"
2009-05-05,14:25:00,-06:00,NC,North Carolina,37,0,0,0,0.028,0,432,-78.2648,35.5926,-78.2579,35.5956,0.44,75.0,"LINESTRING(-78.2648 35.5926, -78.2579 35.5956)"
2015-06-27,15:46:00,-06:00,NC,North Carolina,37,1,0,0,0.025,0,583121,-79.2455,35.5541,-79.2373,35.5519,0.49,300.0,"LINESTRING(-79.2455 35.5541, -79.2373 35.5519)"
2008-05-09,07:30:00,-06:00,NC,North Carolina,37,0,0,0,0.015,0,658,-76.26,36.35,-76.25,36.36,0.5,150.0,"LINESTRING(-76.26 36.35, -76.25 36.36)"
2011-04-16,12:53:00,-06:00,NC,North Carolina,37,3,103,6,172.075,0,297611,-79.313,35.3378,-78.4122,35.9527,65.23,1500.0,"LINESTRING(-79.313 35.3378, -79.2004 35.4146625, -79.0878 35.491525, -78.9752 35.5683875, -78.8626 35.64525, -78.75 35.7221125, -78.6374 35.798975, -78.5248 35.8758375, -78.4122 35.9527)"
2003-07-02,10:55:00,-06:00,NC,North Carolina,37,1,0,0,0.06,0,1330,-77.6,34.6,-77.58,34.6,1.0,150.0,"LINESTRING(-77.6 34.6, -77.58 34.6)"
2011-04-16,18:11:00,-06:00,NC,North Carolina,37,3,30,0,9.4,0,291729,-77.3765,34.7335,-77.3205,34.7627,3.76,1350.0,"LINESTRING(-77.3765 34.7335, -77.3205 34.7627)"
2004-09-07,16:10:00,-06:00,NC,North Carolina,37,0,0,0,0.003,0,501,-79.07,34.38,-79.08,34.4,1.6,120.0,"LINESTRING(-79.07 34.38, -79.08 34.4)"
2004-09-07,11:38:00,-06:00,NC,North Carolina,37,1,0,0,0.7,0,493,-78.88,34.3,-78.98,34.48,10.0,120.0,"LINESTRING(-78.88 34.3, -78.98 34.48)"
2013-02-26,19:18:00,-06:00,NC,North Carolina,37,0,0,0,0.045,0,433334,-78.2475,35.5817,-78.2399,35.5852,0.49,225.0,"LINESTRING(-78.2475 35.5817, -78.2399 35.5852)"
2017-02-15,10:53:00,-06:00,NC,North Carolina,37,1,0,0,80000,0,614632,-78.6088,34.006,-78.5534,34.009,3.18,180.0,"LINESTRING(-78.6088 34.006, -78.5534 34.009)"
1997-07-19,13:40:00,-06:00,NC,North Carolina,37,0,0,0,0.002,0,926,-78.05,34.25,-78.05,34.25,0.1,30.0,
2008-05-09,06:29:00,-06:00,NC,North Carolina,37,2,0,0,0.12,0,657,-76.82,36.2,-76.65,36.29,11.7,900.0,"LINESTRING(-76.82 36.2, -76.65 36.29)"
2011-09-05,15:20:00,-06:00,NC,North Carolina,37,1,0,0,0.85,0,347036,-81.086,36.371,-81.083,36.39,1.32,750.0,"LINESTRING(-81.086 36.371, -81.083 36.39)"
2006-11-15,22:45:00,-06:00,NC,North Carolina,37,1,1,1,0.11,0,1053,-80.82,35.75,-80.82,35.84,6.0,120.0,"LINESTRING(-80.82 35.75, -80.82 35.84)"
2017-10-08,16:45:00,-06:00,NC,North Carolina,37,1,0,0,110000,0,615808,-81.4368,36.1999,-81.446,36.3018,7.08,900.0,"LINESTRING(-81.4368 36.1999, -81.446 36.3018)"
2011-08-18,08:15:00,-06:00,NC,North Carolina,37,0,0,0,0.003,0,340093,-77.8923,34.0311,-77.8972,34.0286,0.33,60.0,"LINESTRING(-77.8923 34.0311, -77.8972 34.0286)"
2004-07-17,15:25:00,-06:00,NC,North Carolina,37,1,0,0,0.07,0,1416,-76.57,34.75,-76.57,34.8,3.0,105.0,"LINESTRING(-76.57 34.75, -76.57 34.8)"
2004-08-13,01:55:00,-06:00,NC,North Carolina,37,2,29,3,1.3,0,404,-77.88,34.4,-77.83,34.47,5.0,1500.0,"LINESTRING(-77.88 34.4, -77.83 34.47)"
2008-05-08,20:25:00,-06:00,NC,North Carolina,37,3,2,0,2.5,0,650,-80.38,35.98,-80.33,36.01,2.9,900.0,"LINESTRING(-80.38 35.98, -80.33 36.01)"
1998-08-26,11:25:00,-06:00,NC,North Carolina,37,1,0,0,0.23,0,580,-76.67,34.72,-76.67,34.72,0.3,90.0,
2000-04-15,11:17:00,-06:00,NC,North Carolina,37,1,1,0,0.7,0,102,-77.02,35.13,-77.02,35.13,0.8,300.0,
2013-09-21,15:58:00,-06:00,NC,North Carolina,37,1,0,0,0.085,0,473054,-80.3776,36.2626,-80.3696,36.2666,0.53,270.0,"LINESTRING(-80.3776 36.2626, -80.3696 36.2666)"
2016-02-24,12:10:00,-06:00,NC,North Carolina,37,0,0,0,50000,0,613596,-77.9213,35.2169,-77.9086,35.2273,1.01,225.0,"LINESTRING(-77.9213 35.2169, -77.9086 35.2273)"
1996-07-25,10:54:00,-06:00,NC,North Carolina,37,1,0,0,0.06,0,603,-79.23,36.5,-79.23,36.5,0.1,75.0,
2011-04-16,13:33:00,-06:00,NC,North Carolina,37,1,0,0,1.5,0,298778,-79.3002,34.5314,-79.2894,34.5359,0.69,150.0,"LINESTRING(-79.3002 34.5314, -79.2894 34.5359)"
2011-04-16,12:40:00,-06:00,NC,North Carolina,37,2,6,0,1.1,0,295917,-79.002,36.4501,-78.6712,36.7206,26.24,900.0,"LINESTRING(-79.002 36.4501, -78.8366 36.58535, -78.6712 36.7206)"
2012-10-01,15:22:00,-06:00,NC,North Carolina,37,0,0,0,0.004,0.0005,415016,-78.5773,34.3277,-78.5748,34.3317,0.31,90.0,"LINESTRING(-78.5773 34.3277, -78.5748 34.3317)"
2016-06-25,11:45:00,-06:00,NC,North Carolina,37,0,1,0,50000,0,614132,-76.9971,34.7,-77.0081,34.6972,0.46,90.0,"LINESTRING(-76.9971 34.7, -77.0081 34.6972)"
1988-11-27,23:00:00,-06:00,NC,North Carolina,37,4,154,4,8,0,676,-78.75,35.87,-77.42,36.45,83.0,1200.0,"LINESTRING(-78.75 35.87, -78.58375 35.9425, -78.4175 36.015, -78.25125 36.0875, -78.085 36.16, -77.91875 36.2325, -77.7525 36.305, -77.58625 36.3775, -77.42 36.45)"
2008-11-15,01:15:00,-06:00,NC,North Carolina,37,0,0,0,0.025,0,1636,-78.62,35.09,-78.58,35.14,4.3,150.0,"LINESTRING(-78.62 35.09, -78.58 35.14)"
1996-04-15,13:40:00,-06:00,NC,North Carolina,37,1,0,0,0.07,0,1013,-77.93,34.95,-77.93,34.95,0.5,150.0,
2014-10-14,18:48:00,-06:00,NC,North Carolina,37,0,0,0,0.015,0.005,544975,-82.07,35.55,-82.06,35.56,0.5,300.0,"LINESTRING(-82.07 35.55, -82.06 35.56)"
2009-05-05,14:44:00,-06:00,NC,North Carolina,37,2,1,0,1.5,0,433,-78.1077,35.679,-78.0832,35.7138,2.77,300.0,"LINESTRING(-78.1077 35.679, -78.0832 35.7138)"
2008-04-19,18:21:00,-06:00,NC,North Carolina,37,1,0,0,0.13,0,483,-81.35,35.47,-81.28,35.48,4.26,90.0,"LINESTRING(-81.35 35.47, -81.28 35.48)"
2017-05-05,03:21:00,-06:00,NC,North Carolina,37,1,0,0,100000,0,615112,-78.559,36.365,-78.553,36.3792,1.0,750.0,"LINESTRING(-78.559 36.365, -78.553 36.3792)"
2003-07-02,12:40:00,-06:00,NC,North Carolina,37,0,0,0,0.002,0,1332,-77.12,35.27,-77.12,35.27,0.3,90.0,
2011-04-28,14:07:00,-06:00,NC,North Carolina,37,1,0,0,0.066,0,304476,-78.1949,34.5097,-78.1921,34.5135,0.31,180.0,"LINESTRING(-78.1949 34.5097, -78.1921 34.5135)"
2010-03-28,15:37:00,-06:00,NC,North Carolina,37,1,0,0,1.1,0,55,-81.0166,35.2346,-81.0155,35.2363,0.13,300.0,"LINESTRING(-81.0166 35.2346, -81.0155 35.2363)"
2012-01-11,17:03:00,-06:00,NC,North Carolina,37,2,8,0,13.4,0,360515,-81.485,35.659,-81.446,35.71,4.15,900.0,"LINESTRING(-81.485 35.659, -81.446 35.71)"
2017-10-23,14:37:00,-06:00,NC,North Carolina,37,2,0,0,2000000,0,615830,-81.39,35.743,-81.329,35.792,4.87,3900.0,"LINESTRING(-81.39 35.743, -81.329 35.792)"
2009-03-27,15:13:00,-06:00,NC,North Carolina,37,1,0,0,0.225,0,126,-78.9396,34.9104,-78.8912,34.9665,4.75,150.0,"LINESTRING(-78.9396 34.9104, -78.8912 34.9665)"
2013-11-26,21:15:00,-06:00,NC,North Carolina,37,2,2,0,2.5,0,480007,-76.774,34.697,-76.772,34.702,0.36,600.0,"LINESTRING(-76.774 34.697, -76.772 34.702)"
2008-11-15,02:03:00,-06:00,NC,North Carolina,37,0,0,0,0.075,0,1638,-78.27,35.46,-78.23,35.49,3.28,150.0,"LINESTRING(-78.27 35.46, -78.23 35.49)"
2012-08-11,15:09:00,-06:00,NC,North Carolina,37,1,0,0,0.35,0,411034,-77.817,35.605,-77.816,35.608,0.21,120.0,"LINESTRING(-77.817 35.605, -77.816 35.608)"
2017-05-05,06:02:00,-06:00,NC,North Carolina,37,0,0,0,20000,0,615119,-76.1431,36.3144,-76.1317,36.4283,8.12,225.0,"LINESTRING(-76.1431 36.3144, -76.1317 36.4283)"
2017-10-08,15:34:00,-06:00,NC,North Carolina,37,1,0,0,150000,0,615803,-81.532,35.683,-81.515,35.746,2.19,750.0,"LINESTRING(-81.532 35.683, -81.515 35.746)"
1999-09-15,14:40:00,-06:00,NC,North Carolina,37,2,0,0,0.3,0,303,-76.92,34.68,-76.92,34.68,2.0,60.0,
2017-05-24,13:41:00,-06:00,NC,North Carolina,37,2,0,0,250000,0,615325,-80.783,35.798,-80.759,35.84,3.2,300.0,"LINESTRING(-80.783 35.798, -80.759 35.84)"
1998-03-20,17:40:00,-06:00,NC,North Carolina,37,2,2,0,0.65,0,881,-78.62,35.72,-78.62,35.72,1.5,300.0,
2009-04-06,08:40:00,-06:00,NC,North Carolina,37,2,0,0,0.3,0,177,-78.5929,34.4393,-78.5719,34.449,1.37,300.0,"LINESTRING(-78.5929 34.4393, -78.5719 34.449)"
2014-04-29,18:10:00,-06:00,NC,North Carolina,37,1,0,0,0.355,0,513041,-78.3948,35.1491,-78.4,35.16,0.81,300.0,"LINESTRING(-78.3948 35.1491, -78.4 35.16)"
2016-10-08,12:50:00,-06:00,NC,North Carolina,37,0,0,0,75000,25000,614397,-77.8625,35.323,-77.8773,35.329,0.93,750.0,"LINESTRING(-77.8625 35.323, -77.8773 35.329)"
2012-05-30,08:34:00,-06:00,NC,North Carolina,37,1,0,0,0.6,0,380991,-77.1,34.73,-77.11,34.73,0.57,750.0,"LINESTRING(-77.1 34.73, -77.11 34.73)"
2011-11-16,17:05:00,-06:00,NC,North Carolina,37,2,15,2,20.5,0,351147,-80.2103,35.7321,-80.053,35.8033,12.51,600.0,"LINESTRING(-80.2103 35.7321, -80.053 35.8033)"
2010-10-26,17:08:00,-06:00,NC,North Carolina,37,2,11,0,1.2,0,1175,-81.482,35.544,-81.445,35.566,2.58,600.0,"LINESTRING(-81.482 35.544, -81.445 35.566)"
2017-10-08,15:51:00,-06:00,NC,North Carolina,37,0,0,0,10000,0,615806,-81.499,35.794,-81.489,35.828,2.42,300.0,"LINESTRING(-81.499 35.794, -81.489 35.828)"
1997-05-01,16:00:00,-06:00,NC,North Carolina,37,0,0,0,0.07,0,139,-77.92,35.73,-77.92,35.73,2.0,150.0,
2003-07-02,19:30:00,-06:00,NC,North Carolina,37,0,0,0,0.003,0,1335,-77.43,35.47,-77.43,35.47,0.1,90.0,
2012-10-01,16:18:00,-06:00,NC,North Carolina,37,0,0,0,0.004,0,415067,-78.4397,34.4358,-78.4014,34.4628,2.87,60.0,"LINESTRING(-78.4397 34.4358, -78.4014 34.4628)"
2016-02-24,15:32:00,-06:00,NC,North Carolina,37,2,0,0,600000,0,613607,-78.5443,36.3496,-78.4727,36.395,5.07,375.0,"LINESTRING(-78.5443 36.3496, -78.4727 36.395)"
2003-07-02,09:10:00,-06:00,NC,North Carolina,37,0,0,0,0.002,0,1329,-76.73,34.7,-76.73,34.7,0.1,90.0,
2006-01-13,19:06:00,-06:00,NC,North Carolina,37,1,0,0,0.35,0,33,-81.25,35.28,-81.25,35.28,0.5,300.0,
2017-03-31,16:15:00,-06:00,NC,North Carolina,37,1,0,0,250000,0,614868,-76.9334,36.2081,-76.8488,36.2213,4.8,300.0,"LINESTRING(-76.9334 36.2081, -76.8488 36.2213)"
2008-03-15,16:25:00,-06:00,SC,South Carolina,45,1,3,0,0.605,0,303,-80.01,34.08,-79.78,34.06,13.45,300.0,"LINESTRING(-80.01 34.08, -79.78 34.06)"
2010-07-12,12:57:00,-06:00,SC,South Carolina,45,0,0,0,0.065,0,861,-80.6323,34.7989,-80.599,34.8007,1.89,660.0,"LINESTRING(-80.6323 34.7989, -80.599 34.8007)"
2002-10-11,11:02:00,-06:00,SC,South Carolina,45,2,8,0,0.75,0,346,-79.3,33.37,-79.3,33.37,1.2,120.0,
2011-04-28,05:50:00,-06:00,SC,South Carolina,45,1,0,0,0.048,0,287957,-80.43,33.85,-80.2476,33.8854,10.75,660.0,"LINESTRING(-80.43 33.85, -80.2476 33.8854)"
1997-07-23,22:48:00,-06:00,SC,South Carolina,45,2,1,0,0.23,0,796,-80.57,34.22,-80.55,34.3,6.0,369.0,"LINESTRING(-80.57 34.22, -80.55 34.3)"
2017-10-08,15:34:00,-06:00,SC,South Carolina,45,0,0,0,10000,0,615802,-81.745,34.722,-81.745,34.725,0.21,600.0,"LINESTRING(-81.745 34.722, -81.745 34.725)"
1998-06-10,09:55:00,-06:00,SC,South Carolina,45,1,0,0,0.07,0,434,-79.72,33.85,-79.65,33.55,20.0,90.0,"LINESTRING(-79.72 33.85, -79.65 33.55)"
2004-09-07,17:30:00,-06:00,SC,South Carolina,45,0,0,0,0.002,0,514,-82.73,34.62,-82.75,34.63,1.2,150.0,"LINESTRING(-82.73 34.62, -82.75 34.63)"
1998-03-08,12:50:00,-06:00,SC,South Carolina,45,2,0,0,0.22,0,730,-80.45,33.38,-80.4,33.45,5.0,300.0,"LINESTRING(-80.45 33.38, -80.4 33.45)"
2009-04-10,18:43:00,-06:00,SC,South Carolina,45,1,0,0,0.3,0,239,-82.155,34.223,-82.11,34.216,2.62,600.0,"LINESTRING(-82.155 34.223, -82.11 34.216)"
2017-10-23,12:52:00,-06:00,SC,South Carolina,45,1,0,0,50000,0,615825,-82.085,34.778,-81.987,34.943,12.68,300.0,"LINESTRING(-82.085 34.778, -81.987 34.943)"
1999-04-15,09:58:00,-06:00,SC,South Carolina,45,2,0,0,0.002,0,915,-81.22,33.12,-81.18,33.12,3.0,450.0,"LINESTRING(-81.22 33.12, -81.18 33.12)"
2008-03-15,17:12:00,-06:00,SC,South Carolina,45,2,0,0,2.3,0,309,-81.5,33.03,-81.2,32.98,18.0,3960.0,"LINESTRING(-81.5 33.03, -81.35 33.005, -81.2 32.98)"
2012-02-24,12:07:00,-06:00,SC,South Carolina,45,2,0,0,0.3,0,358537,-81.3797,33.7063,-81.221,33.7222,9.19,450.0,"LINESTRING(-81.3797 33.7063, -81.221 33.7222)"
2003-07-13,13:20:00,-06:00,SC,South Carolina,45,1,0,0,0.23,0,566,-82.7,34.8,-82.53,34.75,12.0,225.0,"LINESTRING(-82.7 34.8, -82.53 34.75)"
2004-09-07,12:27:00,-06:00,SC,South Carolina,45,1,0,0,0.06,0,495,-79.55,34.65,-79.55,34.65,0.3,75.0,
1997-07-23,21:53:00,-06:00,SC,South Carolina,45,2,6,1,0.92,0,793,-81.05,33.85,-81.02,33.88,3.5,600.0,"LINESTRING(-81.05 33.85, -81.02 33.88)"
2000-09-22,22:30:00,-06:00,SC,South Carolina,45,2,5,1,0.29,0,1055,-81.48,33.08,-81.43,33.12,4.8,1200.0,"LINESTRING(-81.48 33.08, -81.43 33.12)"
2017-04-03,12:49:00,-06:00,SC,South Carolina,45,0,0,0,20000,0,614923,-82.07,34.554,-82.057,34.555,0.74,225.0,"LINESTRING(-82.07 34.554, -82.057 34.555)"
2010-11-30,18:45:00,-06:00,SC,South Carolina,45,1,0,0,1.5,0,1249,-82.605,34.829,-82.583,34.863,2.66,375.0,"LINESTRING(-82.605 34.829, -82.583 34.863)"
2017-05-24,14:19:00,-06:00,SC,South Carolina,45,1,0,0,100000,0,615327,-80.6373,34.8103,-80.55,34.902,8.05,150.0,"LINESTRING(-80.6373 34.8103, -80.55 34.902)"
1997-07-23,14:55:00,-06:00,SC,South Carolina,45,0,0,0,0.002,0,827,-82.32,34.4,-82.32,34.4,3.0,150.0,
2009-04-10,17:23:00,-06:00,SC,South Carolina,45,1,0,0,0.3,0,231,-82.8866,34.4883,-82.8372,34.4832,2.84,1200.0,"LINESTRING(-82.8866 34.4883, -82.8372 34.4832)"
1996-09-16,16:16:00,-06:00,SC,South Carolina,45,2,0,0,0.07,0,867,-79.92,33.92,-79.88,33.92,1.5,450.0,"LINESTRING(-79.92 33.92, -79.88 33.92)"
2008-03-15,14:47:00,-06:00,SC,South Carolina,45,0,0,0,0.025,0,288,-80.3,34.55,-80.18,34.57,6.97,330.0,"LINESTRING(-80.3 34.55, -80.18 34.57)"
2017-05-04,19:37:00,-06:00,SC,South Carolina,45,1,0,0,80000,0,615106,-80.0709,34.2296,-80.069,34.2595,2.07,225.0,"LINESTRING(-80.0709 34.2296, -80.069 34.2595)"
1998-06-06,17:10:00,-06:00,SC,South Carolina,45,0,0,0,0.002,0,134,-80.5,34.05,-80.5,34.05,0.3,450.0,
2011-04-16,15:59:00,-06:00,SC,South Carolina,45,1,0,0,0.06,0,301091,-79.3701,33.4631,-79.3635,33.4678,0.5,180.0,"LINESTRING(-79.3701 33.4631, -79.3635 33.4678)"
2010-04-25,17:40:00,-06:00,SC,South Carolina,45,2,3,0,0.75,0,172,-80.029,34.267,-80.018,34.267,0.63,150.0,"LINESTRING(-80.029 34.267, -80.018 34.267)"
2006-05-14,15:40:00,-06:00,SC,South Carolina,45,1,1,0,0.4,0,538,-79.95,34.23,-79.92,34.27,0.6,45.0,"LINESTRING(-79.95 34.23, -79.92 34.27)"
2002-11-11,04:22:00,-06:00,SC,South Carolina,45,0,0,0,0.002,0,400,-82.48,34.68,-82.43,34.7,6.0,150.0,"LINESTRING(-82.48 34.68, -82.43 34.7)"
2011-02-28,18:24:00,-06:00,SC,South Carolina,45,1,0,0,0.12,0,276006,-81.728,34.2496,-81.6691,34.2447,3.38,300.0,"LINESTRING(-81.728 34.2496, -81.6691 34.2447)"
1997-02-21,15:33:00,-06:00,SC,South Carolina,45,2,0,0,0.33,0,40,-81.97,34.92,-81.97,34.92,1.0,219.0,
2017-02-15,10:30:00,-06:00,SC,South Carolina,45,1,0,0,997000,0,614631,-79.0012,33.9429,-78.9165,33.9543,4.92,180.0,"LINESTRING(-79.0012 33.9429, -78.9165 33.9543)"
2010-08-06,17:19:00,-06:00,SC,South Carolina,45,0,0,0,0.006,0,988,-80.7664,33.3152,-80.7298,33.231,6.19,120.0,"LINESTRING(-80.7664 33.3152, -80.7298 33.231)"
2004-09-27,20:15:00,-06:00,SC,South Carolina,45,1,0,0,0.09,0,530,-81.63,35.03,-81.63,35.03,0.8,150.0,
2004-06-25,11:00:00,-06:00,SC,South Carolina,45,0,0,0,0.002,0,295,-82.62,34.47,-82.62,34.47,0.5,75.0,
1999-09-29,18:40:00,-06:00,SC,South Carolina,45,1,6,0,0.24,0,629,-80.18,34.38,-79.88,34.43,15.0,60.0,"LINESTRING(-80.18 34.38, -80.03 34.405, -79.88 34.43)"
2008-03-15,18:08:00,-06:00,SC,South Carolina,45,1,0,0,0.218,0,317,-80.32,33.11,-80.31,33.12,2.2,120.0,"LINESTRING(-80.32 33.11, -80.31 33.12)"
2011-04-28,06:18:00,-06:00,SC,South Carolina,45,0,0,0,0.018,0,287946,-80.0629,33.9121,-80.0406,33.9271,1.65,240.0,"LINESTRING(-80.0629 33.9121, -80.0406 33.9271)"
2012-06-11,15:21:00,-06:00,SC,South Carolina,45,1,0,0,0.4,0,393363,-80.9795,32.381,-80.9092,32.3845,4.11,1575.0,"LINESTRING(-80.9795 32.381, -80.9092 32.3845)"
2017-10-23,13:36:00,-06:00,SC,South Carolina,45,2,0,0,250000,0,615828,-81.727,35.114,-81.705,35.183,4.86,450.0,"LINESTRING(-81.727 35.114, -81.705 35.183)"
2013-06-04,13:29:00,-06:00,SC,South Carolina,45,1,0,0,0.34,0,444307,-80.59,33.33,-80.5176,33.2807,5.4,792.0,"LINESTRING(-80.59 33.33, -80.5176 33.2807)"
2017-10-23,13:33:00,-06:00,SC,South Carolina,45,1,0,0,205000,0,615827,-81.825,35.138,-81.633,35.415,21.83,450.0,"LINESTRING(-81.825 35.138, -81.729 35.2765, -81.633 35.415)"
2017-10-23,13:12:00,-06:00,SC,South Carolina,45,2,1,0,1000000,0,615826,-81.989,34.972,-81.948,35.0,3.02,1050.0,"LINESTRING(-81.989 34.972, -81.948 35)"
2016-02-03,13:28:00,-06:00,SC,South Carolina,45,0,0,0,50000,0,613524,-81.0696,33.9033,-81.0625,33.9114,0.69,225.0,"LINESTRING(-81.0696 33.9033, -81.0625 33.9114)"
2017-10-08,14:40:00,-06:00,SC,South Carolina,45,2,0,0,300000,0,615800,-81.967,34.51,-81.84,34.816,22.28,600.0,"LINESTRING(-81.967 34.51, -81.9035 34.663, -81.84 34.816)"
2007-06-11,13:52:00,-06:00,SC,South Carolina,45,0,0,0,0.035,0,720,-81.13,34.48,-81.11,34.47,1.1,240.0,"LINESTRING(-81.13 34.48, -81.11 34.47)"
2017-04-03,13:21:00,-06:00,SC,South Carolina,45,1,0,1,50000,0,614926,-81.606,34.582,-81.594,34.586,0.74,450.0,"LINESTRING(-81.606 34.582, -81.594 34.586)"
2004-09-07,15:45:00,-06:00,SC,South Carolina,45,0,0,0,0.002,0,499,-79.72,34.23,-79.75,34.3,1.0,90.0,"LINESTRING(-79.72 34.23, -79.75 34.3)"
2004-09-07,10:35:00,-06:00,SC,South Carolina,45,0,0,0,0.07,0,491,-79.88,34.28,-79.88,34.28,1.3,150.0,
2017-04-03,12:13:00,-06:00,SC,South Carolina,45,0,0,0,50000,0,614917,-82.507,34.859,-82.464,34.88,2.84,150.0,"LINESTRING(-82.507 34.859, -82.464 34.88)"
2004-09-16,16:35:00,-06:00,SC,South Carolina,45,0,0,0,0.002,0,525,-82.9,34.63,-82.97,34.68,5.0,150.0,"LINESTRING(-82.9 34.63, -82.97 34.68)"
2012-06-10,19:48:00,-06:00,SC,South Carolina,45,0,0,0,0.006,0,375768,-81.63,34.32,-81.6123,34.3347,1.5,150.0,"LINESTRING(-81.63 34.32, -81.6123 34.3347)"
2017-10-08,14:08:00,-06:00,SC,South Carolina,45,1,0,0,20000,0,615796,-82.044,34.291,-81.986,34.458,12.0,300.0,"LINESTRING(-82.044 34.291, -81.986 34.458)"
2017-10-23,20:27:00,-06:00,SC,South Carolina,45,1,0,0,25000,0,615837,-78.8966,33.8506,-78.8933,33.855,0.36,225.0,"LINESTRING(-78.8966 33.8506, -78.8933 33.855)"
2014-09-07,12:27:00,-06:00,SC,South Carolina,45,0,0,0,0.006,0.002,532956,-80.3952,33.4296,-80.4023,33.4317,0.43,90.0,"LINESTRING(-80.3952 33.4296, -80.4023 33.4317)"
2001-07-06,14:05:00,-06:00,SC,South Carolina,45,1,0,0,0.8,0,1033,-78.77,33.78,-78.77,33.78,0.1,300.0,
2010-07-12,14:35:00,-06:00,SC,South Carolina,45,1,0,0,0.08,0,863,-80.541,33.991,-80.496,33.996,2.6,1320.0,"LINESTRING(-80.541 33.991, -80.496 33.996)"
1999-04-15,16:20:00,-06:00,SC,South Carolina,45,0,0,0,0.003,0,171,-81.25,33.27,-81.25,33.27,0.3,0.0,
2011-04-16,15:41:00,-06:00,SC,South Carolina,45,0,0,0,0.028,0,301068,-79.6514,33.3577,-79.6486,33.3584,0.17,90.0,"LINESTRING(-79.6514 33.3577, -79.6486 33.3584)"
2015-12-23,02:27:00,-06:00,SC,South Carolina,45,0,0,0,0.018,0,609953,-80.0254,33.154,-80.0245,33.1568,0.2,300.0,"LINESTRING(-80.0254 33.154, -80.0245 33.1568)"
2001-07-06,14:15:00,-06:00,SC,South Carolina,45,2,39,0,8,0,1034,-78.88,33.7,-78.88,33.7,4.0,450.0,
2004-09-07,03:25:00,-06:00,SC,South Carolina,45,1,0,0,0.3,0,1465,-80.93,34.02,-80.93,34.02,1.0,600.0,
1997-03-14,04:15:00,-06:00,SC,South Carolina,45,1,0,0,0.07,0,45,-79.62,33.03,-79.62,33.03,0.2,90.0,
2010-04-25,18:08:00,-06:00,SC,South Carolina,45,1,0,0,0.025,0,175,-79.769,34.303,-79.768,34.303,0.06,150.0,"LINESTRING(-79.769 34.303, -79.768 34.303)"
2017-10-08,15:37:00,-06:00,SC,South Carolina,45,1,0,0,50000,0,615804,-82.242,35.174,-82.242,35.194,1.38,600.0,"LINESTRING(-82.242 35.174, -82.242 35.194)"
2016-11-30,15:41:00,-06:00,SC,South Carolina,45,1,0,0,500000,0,614450,-82.378,34.678,-82.126,34.795,16.44,450.0,"LINESTRING(-82.378 34.678, -82.252 34.7365, -82.126 34.795)"
2008-11-14,23:50:00,-06:00,SC,South Carolina,45,2,0,0,0.325,0,1634,-79.33,34.4,-79.31,34.41,1.49,120.0,"LINESTRING(-79.33 34.4, -79.31 34.41)"
2004-08-12,10:12:00,-06:00,SC,South Carolina,45,1,0,0,0.3,0,1461,-80.87,34.35,-80.83,34.35,2.0,1320.0,"LINESTRING(-80.87 34.35, -80.83 34.35)"
2014-06-06,18:46:00,-06:00,SC,South Carolina,45,0,0,0,0.004,0,510850,-80.96,33.19,-80.9468,33.1856,0.83,120.0,"LINESTRING(-80.96 33.19, -80.9468 33.1856)"
2010-04-25,17:45:00,-06:00,SC,South Carolina,45,2,0,0,6.25,0,173,-79.907,34.283,-79.856,34.293,2.99,225.0,"LINESTRING(-79.907 34.283, -79.856 34.293)"
